,DAY_WEEK,CITY,RAIL,MAN_COLL,LATITUDE,WEATHER1,HARM_EV,MINUTE,WEATHER2,HOSP_HR,WEATHER,PEDS,ARR_HOUR,STATE,CF2,TWAY_ID,TWAY_ID2,PERSONS,CF3,WRK_ZONE,FATALS,NOT_MIN,ROUTE,DRUNK_DR,REL_ROAD,SCH_BUS,COUNTY,YEAR,MONTH,ST_CASE,CF1,NOT_HOUR,HOUR,MILEPT,LGT_COND,VE_TOTAL,SP_JUR,HOSP_MN,VE_FORMS,NHS,ARR_MIN,LONGITUD,DAY
359,5,1760,0000000,1,36.17513056,1,12,18,0,99,1,0,99,47,0,JEFFERSON ST,3RD AVE N,8,0,0,2,99,6,0,1,0,37,2015,1,470104,0,99,11,8.0,1,4,0,99,4,0,99,-86.78426111,22
360,7,1760,0000000,6,36.0212,10,12,47,0,99,10,0,99,47,0,MT PISGAH RD,RAVENS GLEN,8,0,0,1,99,6,0,1,0,37,2015,2,470119,0,99,15,3.0,1,2,0,99,2,0,99,-86.73736111,14
361,1,1760,0000000,6,36.18536944,1,12,6,0,99,1,0,99,47,0,SR-155 BRILEY PKWY,,4,0,0,1,99,3,1,1,0,37,2015,3,470171,0,99,18,248.0,5,3,0,99,3,1,99,-86.86321111,8
362,1,1760,0000000,1,36.29163889,1,12,10,0,88,1,0,99,47,0,I-24,,7,0,0,1,99,1,1,1,0,37,2015,3,470177,14,99,18,74.0,1,3,0,88,3,1,99,-86.81005,15
363,3,1760,0000000,0,36.28356944,1,42,99,0,88,1,0,99,47,0,OLD HICKORY BLVD,,1,0,0,1,99,6,1,4,0,37,2015,3,470179,0,99,99,67.0,9,1,0,88,1,0,99,-86.86116944,24
364,4,1760,0000000,2,36.15778056,1,12,58,0,99,1,0,99,47,0,US-70 SR-24 CHARLOTTE PK,,2,0,0,1,99,2,0,1,0,37,2015,4,470231,0,99,5,114.0,1,2,0,99,2,0,99,-86.80071944,22
365,7,1760,0000000,0,36.17983889,1,8,3,0,88,1,1,99,47,0,GARFIELD ST,DELTA AVE,1,0,0,1,99,6,0,1,0,37,2015,3,470239,0,99,20,1.0,3,1,0,88,1,0,99,-86.79853889,28
366,4,1760,0000000,1,36.16445,1,12,4,0,99,1,0,99,47,0,I-40,,7,0,0,2,99,1,0,1,0,37,2015,3,470244,0,99,6,285.0,6,3,0,99,3,1,99,-86.61501111,25
367,7,1760,0000000,2,36.11541111,1,12,12,0,99,1,0,99,47,0,I-40,,3,0,0,2,99,1,2,1,0,37,2015,5,470273,0,99,2,82.0,3,3,0,99,3,1,99,-86.91741111,16
368,1,1760,0000000,0,36.18641944,2,24,43,0,88,2,0,99,47,0,SR-155 BRILEY PKWY,,1,0,0,1,99,3,0,4,0,37,2015,5,470326,0,99,23,247.0,2,1,0,88,1,1,99,-86.86256944,31
369,1,1760,0000000,0,36.12735,1,35,47,0,99,1,0,99,47,0,I-40,,3,0,0,2,99,1,0,4,0,37,2015,5,470341,0,99,13,94.0,1,1,0,99,1,1,99,-86.90171944,24
370,5,1760,0000000,2,36.1958,1,12,40,0,99,1,0,99,47,0,SR-45 OLD HICKORY BLVD,,2,0,0,1,99,3,1,1,0,37,2015,6,470343,0,99,0,159.0,3,2,0,99,2,1,99,-86.61933056,4
371,7,1760,0000000,0,36.14356111,1,33,33,0,99,1,0,99,47,0,EDGEHILL AVE,,1,0,0,1,99,6,0,4,0,37,2015,6,470363,0,99,14,3.0,1,2,0,99,2,0,99,-86.79488889,20
372,4,1760,0000000,6,36.17281111,10,12,51,0,99,10,0,99,47,0,SR-251 RIVER ROAD PK,,3,0,0,1,99,3,0,1,0,37,2015,5,470376,0,99,22,32.0,2,2,0,99,2,0,99,-86.94586111,20
373,2,1760,0000000,0,36.19001111,1,1,99,0,88,1,0,99,47,0,OLD LEBANON DIRT RD,,1,0,0,1,99,6,1,1,0,37,2015,6,470390,0,99,99,4.0,2,1,0,88,1,0,99,-86.61203056,15
374,1,1760,0000000,6,36.24761111,1,12,36,0,99,1,0,99,47,0,US-41A SR-112 CLARKSVILLE PK,DRY FORK RD,2,0,0,1,99,2,1,1,0,37,2015,6,470425,0,99,14,37.0,1,2,0,99,2,0,99,-86.836,28
375,7,1760,0000000,6,36.03993889,1,12,12,0,99,1,0,99,47,0,I-65 RAMP,,2,0,0,1,99,1,0,1,0,37,2015,5,470437,0,99,21,3.0,3,2,0,99,2,1,99,-86.78228889,30
376,6,1760,0000000,0,36.20626944,1,8,12,0,99,1,1,99,47,0,US-431 SR-65 W TRINITY LN,,1,0,0,1,99,2,0,1,0,37,2015,7,470441,0,99,23,3.0,3,1,0,99,1,0,99,-86.77435,17
377,7,1760,0000000,6,36.16153056,1,12,39,0,99,1,0,99,47,0,40TH AVE N,ALBION ST,3,0,0,1,99,6,0,1,0,37,2015,5,470485,0,99,17,7.0,1,2,0,99,2,0,99,-86.83633056,2
378,3,1760,0000000,0,36.16163889,1,19,7,0,88,1,0,99,47,0,COMMERCE ST,,2,0,0,1,99,6,0,4,0,37,2015,7,470486,0,99,23,2.0,3,1,0,88,1,0,99,-86.77988889,14
379,2,1760,0000000,2,36.11018056,1,12,42,0,99,1,0,99,47,0,SR-155 THOMPSON LN,,3,0,0,1,99,3,0,1,0,37,2015,8,470500,0,99,18,21.0,1,2,0,99,2,1,99,-86.73638056,3
380,2,1760,0000000,0,36.05608056,1,32,53,0,99,1,0,99,47,0,US-31A/41A SR-11 NOLENSVILLE P,,1,0,0,1,99,2,0,4,0,37,2015,8,470503,0,99,4,52.0,3,1,0,99,1,1,99,-86.71558056,10
381,2,1760,0000000,0,36.16978889,1,1,28,0,99,1,0,99,47,0,S 14TH ST,,1,0,0,1,99,6,1,1,0,37,2015,8,470526,0,99,22,21.0,3,2,0,99,2,0,99,-86.74696111,3
382,4,1760,0000000,6,36.21801111,1,12,30,0,99,1,0,99,47,0,SR-45 OLD HICKORY BLVD,,3,0,0,1,99,3,0,1,0,37,2015,8,470529,0,99,13,143.0,1,2,0,99,2,1,99,-86.62391111,5
383,6,1760,0000000,0,36.17258889,1,1,25,0,88,1,0,99,47,0,I-40,,1,0,0,1,99,1,1,4,0,37,2015,8,470554,0,99,3,162.0,3,1,0,88,1,1,99,-86.79971944,14
384,7,1760,0000000,0,36.10326944,1,8,99,0,88,1,1,99,47,0,BELL RD,,1,0,0,1,99,6,0,1,0,37,2015,8,470555,0,99,99,24.0,2,1,0,88,1,0,99,-86.62751944,15
385,5,1760,0000000,0,36.03621111,1,5,46,0,99,1,0,99,47,0,I-24,,1,0,0,1,99,1,0,1,0,37,2015,8,470573,0,99,21,251.0,2,1,0,99,1,1,99,-86.64468889,20
386,1,1760,0000000,0,36.12961944,1,8,53,0,99,1,1,99,47,0,US-41/70S SR-1 MURFREESBORO RD,,1,0,0,1,99,2,0,1,0,37,2015,9,470585,0,99,17,219.0,1,1,0,99,1,1,99,-86.71486944,6
387,4,1760,0000000,6,36.11981944,10,12,0,0,99,10,0,99,47,0,I-440 FOUR-FORTY PKWY,,9,0,0,1,99,1,1,1,0,37,2015,8,470594,14,99,16,55.0,1,3,0,99,3,1,99,-86.76601111,19
388,1,1760,0000000,0,36.02738889,1,32,53,0,99,1,0,99,47,0,SR-100,,1,0,0,1,99,3,0,4,0,37,2015,8,470602,0,99,13,23.0,1,1,0,99,1,0,99,-87.01106944,2
389,6,1760,0000000,6,36.06666944,1,12,29,0,99,1,0,99,47,0,US-31A/41A SR-11 NOLENSVILLE P,NORTHCREST DR,2,0,0,1,99,2,0,1,0,37,2015,8,470635,0,99,20,60.0,3,2,0,99,2,1,99,-86.71793889,28
390,4,1760,0000000,0,36.15003889,10,33,99,0,99,10,0,99,47,0,ROYAL PKWY,,1,0,0,1,99,6,0,4,0,37,2015,9,470648,0,99,99,17.0,3,1,0,99,1,0,99,-86.67593056,30
391,3,1760,0000000,0,36.24526111,2,30,17,0,88,2,0,99,47,0,OLD HICKORY BLVD,,1,0,0,1,99,6,0,4,0,37,2015,9,470656,0,99,8,26.0,1,1,0,88,1,0,99,-86.9019,29
392,2,1760,0000000,6,36.15725,1,12,0,0,99,1,0,99,47,0,VISCO DR,,2,0,0,1,99,6,1,1,0,37,2015,10,470676,0,99,6,13.0,2,2,0,99,2,0,99,-86.75195,5
393,3,1760,0000000,0,36.1533,1,1,26,0,99,1,0,99,47,0,4TH AVE S,ELM ST,2,0,0,1,99,6,0,1,0,37,2015,10,470706,0,99,15,6.0,1,2,0,99,2,1,99,-86.77218056,6
394,4,1760,0000000,0,36.13451944,1,24,36,0,88,1,0,99,47,0,SR-255 DONELSON PK,,1,0,0,1,99,3,1,4,0,37,2015,10,470707,0,99,1,87.0,3,1,0,88,1,1,99,-86.6635,7
395,4,1760,0000000,0,36.1747,1,59,30,0,99,1,0,99,47,0,I-24 RAMP,,1,0,0,1,99,1,1,8,0,37,2015,10,470708,0,99,3,144.0,3,1,0,99,1,1,99,-86.77096944,7
396,2,1760,0000000,6,36.14896111,1,12,58,0,99,1,0,99,47,0,APPLETON DR,ELM HILL PK,5,0,0,1,99,6,0,1,0,37,2015,8,470713,0,99,6,45.0,1,3,0,99,3,0,99,-86.70333889,31
397,7,1760,0000000,0,36.04516944,1,24,50,0,88,1,0,99,47,0,I-65,,1,0,0,1,99,1,1,4,0,37,2015,10,470714,0,99,17,7.0,2,1,0,88,1,1,99,-86.7797,10
398,7,1760,0000000,6,36.17585,1,12,40,0,99,1,0,99,47,0,COCKRILL ST,14TH AVE,5,0,0,1,99,6,0,1,0,37,2015,10,470718,0,99,12,13.0,1,2,0,99,2,0,99,-86.80431111,10
399,1,1760,0000000,0,36.12651944,1,1,35,0,99,1,0,99,47,0,I-24,,4,0,0,1,99,1,1,1,0,37,2015,10,470728,0,99,3,172.0,2,1,0,99,1,1,99,-86.72833056,11
400,3,1760,0000000,0,36.06251944,10,52,21,0,88,10,0,99,47,0,BELLEVUE RD,,1,0,0,1,99,6,1,4,0,37,2015,11,470793,0,99,1,6.0,2,1,0,88,1,0,99,-86.93341944,17
401,3,1760,0000000,6,36.37710278,10,12,36,0,88,10,0,99,47,0,US-431 SR-65 WHITES CREEK PK,COOPERTOWN RD,2,0,0,1,99,2,1,1,0,37,2015,9,470809,0,99,14,147.0,1,2,0,88,2,0,99,-86.893675,29
402,2,1760,0000000,0,36.16588056,2,8,47,0,99,2,1,99,47,0,CHARLOTTE AVE,5TH AVE N,1,0,0,1,99,6,0,1,0,37,2015,11,470824,0,99,17,7.0,3,1,0,99,1,0,99,-86.78186111,30
403,3,1760,0000000,0,36.14013056,1,8,55,0,99,1,1,99,47,0,MASSMAN DR,,1,0,0,1,99,6,0,1,0,37,2015,11,470825,0,99,21,13.0,3,1,0,99,1,0,99,-86.70955,24
404,1,1760,0000000,2,36.05483056,2,12,51,0,99,2,0,99,47,0,POPLAR CREEK RD,,3,0,0,2,99,6,1,1,0,37,2015,10,470840,0,99,15,4.0,1,2,0,99,2,0,99,-86.95811111,25
405,6,1760,0000000,0,36.18058889,1,8,1,0,99,1,1,99,47,0,US-41A SR-12 ROSA L PARKS BLVD,GARFIELD ST,2,0,0,1,99,2,0,1,0,37,2015,12,470847,0,99,17,11.0,3,1,0,99,1,0,99,-86.79635,11
406,7,1760,0000000,6,36.04493056,10,12,53,0,99,10,0,99,47,0,SR-254,,2,0,0,1,99,3,1,1,0,37,2015,12,470848,0,99,0,145.0,3,2,0,99,2,1,99,-86.66458889,19
407,5,1760,0000000,0,36.28643056,1,8,12,0,88,1,1,99,47,0,US-31W/41 SR-11 DICKERSON PK,,2,0,0,1,99,2,0,1,0,37,2015,12,470851,0,99,17,207.0,3,1,0,88,1,0,99,-86.7451,3
408,1,1760,0000000,6,36.10561944,1,12,57,0,88,1,0,99,47,0,US-41/70S SR-1 MURFREESBORO PK,EZELL PK,2,0,0,1,99,2,1,1,0,37,2015,12,470862,0,99,3,249.0,2,2,0,88,2,1,99,-86.6718,20
409,3,1760,0000000,0,36.08066111,1,8,28,0,99,1,1,99,47,0,US-31A/41A SR-11 NOLENSVILLE P,,1,0,0,1,99,2,0,1,0,37,2015,12,470867,0,99,18,71.0,3,1,0,99,1,1,99,-86.72666944,15
410,2,1760,0000000,2,36.11056111,2,12,11,0,99,2,0,99,47,0,I-40,,2,0,0,1,99,1,0,1,0,37,2015,10,470886,0,99,2,77.0,2,2,0,99,2,1,99,-86.92391111,26
411,2,1760,0000000,0,36.07701111,2,8,31,0,99,2,1,99,47,0,US-41/70S SR-1 MURFREESBORO RD,,1,0,0,1,99,2,0,1,0,37,2015,12,470889,0,99,5,276.0,3,1,0,99,1,1,99,-86.64128889,21
412,5,1760,0000000,0,36.2516,1,8,37,0,99,1,1,99,47,0,E WEBSTER ST,,1,0,0,1,99,6,0,1,0,37,2015,12,470904,0,99,18,7.0,3,1,0,99,1,0,99,-86.71683889,31
413,4,1760,0000000,0,36.08558056,1,33,4,0,88,1,0,99,47,0,I-24 RAMP,,1,0,0,1,99,1,0,4,0,37,2015,8,470910,0,99,15,42.0,1,1,0,88,1,1,99,-86.70135,12
414,3,1760,0000000,0,36.19455,1,5,38,0,99,1,0,99,47,0,SR-45/265 OLD HICKORY BLVD,,3,0,0,1,99,3,0,1,0,37,2015,12,470915,14,99,19,160.0,2,2,0,99,2,1,99,-86.61851944,29
415,6,1760,0000000,0,36.27348889,1,8,59,0,99,1,1,99,47,0,NESBITT LN,,2,0,0,1,99,6,0,4,0,37,2016,1,470008,0,99,16,5.0,5,1,0,99,1,0,99,-86.7183,1
416,6,1760,0000000,0,36.09643889,1,43,12,0,99,1,0,99,47,0,US-70S SR-1 MEMPHIS-BRISTOL HW,,1,0,0,1,99,2,0,4,0,37,2016,1,470020,0,99,4,105.0,3,1,0,99,1,1,99,-86.87741111,1
417,5,1760,0000000,2,36.14296944,1,12,3,0,99,1,0,99,47,0,BELL RD,,3,0,0,1,99,6,0,1,0,37,2016,1,470084,0,99,20,52.0,3,2,0,99,2,0,99,-86.62688889,14
418,7,1760,0000000,2,36.24101111,1,12,46,0,99,1,0,99,47,0,US-31E SR-6 GALLATIN PK,,8,0,0,1,99,2,0,1,0,37,2016,1,470092,0,99,12,169.0,1,3,0,99,3,1,99,-86.72341944,30
419,5,1760,0000000,0,36.01433889,10,42,53,0,99,10,0,99,47,0,SR-96/100,,1,0,0,1,99,3,0,4,0,37,2016,1,470097,0,99,15,3.0,1,1,0,99,1,0,99,-87.04043056,21
420,4,1760,0000000,2,36.23101111,1,12,17,0,99,1,0,99,47,0,US-41A SR-112 CLARKSVILLE PK,,2,0,0,1,99,2,0,1,0,37,2016,3,470118,0,99,18,25.0,3,2,0,99,2,0,99,-86.83308889,2
421,7,1760,0000000,6,36.14171944,1,12,42,0,88,1,0,99,47,0,US-31 SR-6 8TH AVE S,EDGEHILL AVE CHESTNUT ST,8,0,0,1,99,2,1,1,0,37,2016,3,470134,0,99,21,76.0,3,3,0,88,3,0,99,-86.77866944,5
422,4,1760,0000000,0,36.05658889,1,1,41,0,99,1,0,99,47,0,I-24,,1,0,0,1,99,1,1,3,0,37,2016,3,470147,0,99,21,229.0,2,1,0,99,1,1,99,-86.67606111,16
423,1,1760,0000000,6,36.07948889,2,12,99,0,99,2,0,99,47,0,US-41/70S SR-1 MURFREESBORO RD,EDGE-O-LAKE DR,5,0,0,1,99,2,1,1,0,37,2016,3,470157,0,99,99,273.0,3,2,0,99,2,1,99,-86.6446,20
424,1,1760,0000000,0,36.07356111,2,30,53,0,99,2,0,99,47,0,ANDERSON RD,,2,0,0,1,99,6,1,4,0,37,2016,2,470160,0,99,12,8.0,1,1,0,99,1,0,99,-86.62021944,14
425,4,1760,0000000,1,36.08931944,1,12,42,0,88,1,0,99,47,0,US-41/70S SR-1 MURFREESBORO RD,,2,0,0,1,99,2,0,1,0,37,2016,3,470177,0,99,8,266.0,1,2,0,88,2,1,99,-86.65013056,16
426,2,1760,0000000,6,36.06508889,1,12,40,0,99,1,0,99,47,0,US-31A/41A SR-11 NOLENSVILLE P,,2,0,0,1,99,2,0,1,0,37,2016,4,470193,0,99,10,59.0,1,2,0,99,2,1,99,-86.71731944,4
427,7,1760,0000000,0,36.17358889,1,1,23,0,99,1,0,99,47,0,SR-45 OLD HICKORY BLVD,SR-265 CENTRAL PK,1,0,0,1,99,3,0,1,0,37,2016,3,470208,0,99,21,177.0,3,1,0,99,1,0,99,-86.60215,19
428,1,1760,0000000,0,36.10508056,1,8,55,0,99,1,1,99,47,0,HILLSBORO CIR,BANDYWOOD DR,2,0,0,1,99,6,0,1,0,37,2016,4,470268,0,99,15,7.0,1,1,0,99,1,0,99,-86.81953056,24
429,6,1760,0000000,0,36.25491944,10,35,38,0,99,10,0,99,47,0,DUE WEST AVE,,1,0,0,1,99,6,0,4,0,37,2016,4,470277,0,99,16,7.0,1,1,0,99,1,0,99,-86.7454,8
430,3,1760,0000000,0,36.13166944,1,1,14,0,99,1,0,99,47,0,I-65,,3,0,0,1,99,1,0,4,0,37,2016,4,470293,0,99,5,71.0,3,1,0,99,1,1,99,-86.77408889,26
431,7,1760,0000000,0,36.24721111,1,8,50,0,99,1,1,99,47,0,SR-11 DICKERSON PK,,2,0,0,1,99,3,0,1,0,37,2016,4,470305,0,99,21,179.0,3,1,0,99,1,0,99,-86.7567,23
432,7,1760,0000000,0,36.08225,2,8,25,0,99,2,1,99,47,0,US-31A/41A SR-11 NOLENSVILLE P,,1,0,0,1,99,2,0,1,0,37,2016,3,470332,0,99,19,72.0,3,1,0,99,1,1,99,-86.72711944,12
433,4,1760,0000000,0,36.14388056,1,5,20,0,99,1,0,99,47,0,US-41/70S SR-1 MURFREESBORO RD,PARRIS AVE,2,0,0,1,99,2,0,1,0,37,2016,5,470333,0,99,2,198.0,2,1,0,99,1,1,99,-86.7476,11
434,1,1760,0000000,0,36.17125,1,25,17,0,99,1,0,99,47,0,SR-155,,1,0,0,1,99,3,1,4,0,37,2016,5,470337,0,99,18,259.0,1,1,0,99,1,1,99,-86.86925,22
435,2,1760,0000000,6,36.04573889,1,12,3,0,99,1,0,99,47,0,SR-254 BELL RD,BLUE HOLE RD,11,0,0,1,99,3,0,1,0,37,2016,4,470393,0,99,18,140.0,1,6,0,99,6,1,99,-86.67435,18
436,6,1760,0000000,0,36.13343056,1,8,4,0,99,1,1,99,47,0,I-440 PKWY,,1,0,0,1,99,1,0,8,0,37,2016,4,470402,0,99,20,18.0,3,1,0,99,1,1,99,-86.81938889,22
437,1,1760,0000000,7,36.17086944,1,12,20,0,99,1,0,99,47,0,I-40,,3,0,0,1,99,1,1,1,0,37,2016,6,470411,0,99,20,160.0,5,2,0,99,2,1,99,-86.80436944,12
438,2,1760,0000000,6,36.04288611,10,12,15,0,88,10,0,99,47,0,US-41/70S MURFREESBORO RD,SR-171 HOBSON PK/OLD HICKORY B,3,0,0,1,99,2,0,1,0,37,2016,5,470426,14,99,5,307.0,3,3,0,88,3,1,99,-86.60653889,2
439,2,1760,0000000,0,36.11108056,1,5,19,0,88,1,0,99,47,0,SR-155 THOMPSON LN,EUGENIA AVE,2,0,0,1,99,3,0,1,0,37,2016,5,470433,14,99,14,11.0,1,2,0,88,2,1,99,-86.75446944,16
440,6,1760,0000000,0,36.25341944,1,17,55,0,99,1,0,99,47,0,LITTLE MARROWBONE RD,,1,0,0,1,99,6,0,4,0,37,2016,4,470441,0,99,18,4.0,5,1,0,99,1,0,99,-86.96896111,22
441,3,1760,0000000,0,36.05278889,1,52,41,0,88,1,0,99,47,0,I-24,,1,0,0,1,99,1,0,4,0,37,2016,5,470470,0,99,19,230.0,1,1,0,88,1,1,99,-86.67198056,31
442,3,1760,0000000,6,36.0453,1,12,28,0,99,1,0,99,47,0,SR-254 BELL RD OLD HICKORY BLV,BENZING RD,2,0,0,1,99,3,1,1,0,37,2016,5,470471,0,99,14,123.0,1,2,0,99,2,1,99,-86.70168056,31
443,6,1760,0000000,2,36.14896944,2,12,24,0,99,2,0,99,47,0,US-31/41 SR-6 ROSA L. PARKS BL,,2,0,0,1,99,2,0,1,0,37,2016,6,470493,0,99,21,81.0,3,2,0,99,2,1,99,-86.77913889,3
444,4,1760,0000000,1,36.03976944,1,12,37,0,99,1,0,99,47,0,SR-254 OLD HICKORY BLVD,GRANNY WHITE PK,4,0,0,1,99,3,0,1,0,37,2016,6,470494,0,99,16,55.0,1,2,0,99,2,1,99,-86.81498056,8
445,7,1760,0000000,0,36.14758056,1,24,25,0,19,1,0,19,47,0,I-65 RAMP,,1,0,0,1,25,1,0,3,0,37,2016,7,470508,0,19,19,186.0,1,1,0,44,1,1,31,-86.77835,16
446,6,1760,0000000,6,36.02053889,1,12,32,0,99,1,0,99,47,0,I-24,,3,0,0,1,99,1,1,1,0,37,2016,5,470516,0,99,20,264.0,2,2,0,99,2,1,99,-86.62761944,6
447,4,1760,0000000,0,36.13776111,10,5,15,0,19,10,0,19,47,14,SR-251 RIVER RD PK,,3,0,0,1,15,3,0,1,0,37,2016,7,470529,1,19,19,60.0,5,2,0,56,2,0,33,-86.9494,20
448,7,1760,0000000,0,36.09176944,2,34,32,0,99,2,0,99,47,0,HARDING PL,,3,0,0,1,99,6,0,4,0,37,2016,8,470575,0,99,17,23.0,1,1,0,99,1,0,99,-86.83423889,6
449,4,1760,0000000,0,36.15908889,1,8,17,0,23,1,1,23,47,0,CLIFTON AVE,,1,0,0,1,17,6,0,1,0,37,2016,8,470605,0,23,23,7.0,3,1,0,35,1,0,21,-86.82233889,24
450,7,1760,0000000,0,36.1675,1,8,35,0,88,1,1,22,47,0,I-40,,2,0,0,1,35,1,0,1,0,37,2016,8,470606,0,22,22,153.0,2,1,0,88,1,1,42,-86.8161,27
451,1,1760,0000000,2,36.03931111,1,12,30,0,22,1,0,21,47,0,SR-254 OLD HICKORY BLVD,,3,0,0,1,29,3,0,1,0,37,2016,7,470610,0,21,21,105.0,3,2,0,5,2,1,32,-86.72906111,31
452,5,1760,0000000,0,36.1528,1,21,51,0,1,1,0,0,47,0,ACORN DR,,1,0,0,1,51,6,0,4,0,37,2016,9,470618,0,0,0,12.0,2,1,0,20,1,0,58,-86.70046944,1
453,4,1760,0000000,0,36.15058889,1,1,30,0,4,1,0,4,47,0,I-40,,1,0,0,1,28,1,1,1,0,37,2016,8,470633,0,4,4,121.0,3,1,0,52,1,1,42,-86.86531944,3
454,5,1760,0000000,0,36.22811111,1,34,5,0,88,1,0,99,47,0,I-65,,1,0,0,1,99,1,1,3,0,37,2016,8,470634,0,99,19,132.0,3,1,0,88,1,1,99,-86.77241944,4
455,1,1760,0000000,0,36.20885,99,38,99,0,88,99,0,13,47,0,W HAMILTON RD,,1,0,0,1,19,6,1,4,0,37,2016,9,470635,0,13,99,4.0,9,1,0,88,1,0,30,-86.83351111,4
456,2,1760,0000000,0,36.22813889,1,14,1,0,13,1,0,13,47,0,SR-155 BRILEY PKWY,,1,0,0,1,1,3,0,2,0,37,2016,5,470649,0,13,13,207.0,1,2,0,45,1,1,16,-86.84626944,30
457,1,1760,0000000,6,36.05958056,1,12,2,0,99,1,0,99,47,0,SR-254 BELL RD,,3,0,0,1,99,3,0,1,0,37,2016,8,470660,0,99,3,164.0,3,2,0,99,2,1,99,-86.64106111,28
458,2,1760,0000000,0,36.1708,1,8,8,0,88,1,1,0,47,0,I-40,,1,0,0,1,8,1,0,1,0,37,2016,9,470664,0,0,0,161.0,3,1,0,88,1,1,14,-86.80451111,19
459,1,1760,0000000,0,36.0875,1,1,14,0,19,1,0,19,47,0,I-24 RAMP,,4,0,0,2,14,1,1,2,0,37,2016,9,470666,0,19,19,201.0,5,1,0,39,1,1,18,-86.70085,11
460,2,1760,0000000,0,36.04713056,1,8,28,0,99,1,2,99,47,0,NONE,,2,0,0,1,99,8,0,1,0,37,2016,8,470678,0,99,17,0.0,1,1,0,99,1,0,99,-86.7178,15
461,3,1760,0000000,0,36.28955,1,1,21,0,88,1,0,2,47,0,I-24,,1,0,0,1,20,1,1,3,0,37,2016,9,470685,0,2,2,75.0,3,1,0,88,1,1,29,-86.80958889,27
462,2,1760,0000000,2,36.21721944,10,12,29,0,12,10,0,11,47,0,US-31E SR-6 ELLINGTON PKWY,,2,0,0,1,31,2,0,1,0,37,2016,9,470692,0,11,11,139.0,1,2,0,9,2,1,38,-86.74748889,26
463,7,1760,0000000,0,36.19053056,1,8,12,0,19,1,1,19,47,0,GALLATIN AVE,,1,0,0,1,12,6,0,1,0,37,2016,10,470704,0,19,19,18.0,3,1,0,34,1,0,17,-86.74541111,1
464,4,1760,0000000,0,36.0672,1,8,17,0,88,1,1,23,47,0,US-41 SR-1 MURFREESBORO RD,,1,0,0,1,17,2,0,1,0,37,2016,10,470710,0,23,23,285.0,3,1,0,88,1,1,27,-86.63103056,5
465,2,1760,0000000,0,36.06701111,1,42,37,0,88,1,0,11,47,0,NORTHCREST DR,,1,0,0,1,37,6,0,4,0,37,2016,10,470741,14,11,11,4.0,1,2,0,88,1,0,45,-86.72501944,17
466,1,1760,0000000,0,36.05368056,1,1,21,0,5,1,0,4,47,0,I-65,,1,0,0,1,21,1,1,4,0,37,2016,10,470749,0,4,4,14.0,2,1,0,11,1,1,31,-86.77551944,16
467,4,1760,0000000,0,36.05983056,1,9,40,0,88,1,1,99,47,0,US-41/70S SR-1 MURFREESBORO RD,,1,0,0,1,99,2,0,1,0,37,2016,10,470750,0,99,14,292.0,1,1,0,88,1,1,99,-86.62303056,19
468,7,1760,0000000,0,36.12706944,1,5,48,0,88,1,0,15,47,0,I-440 RAMP,,3,0,0,2,48,1,0,1,0,37,2016,10,470755,14,15,15,77.0,1,2,0,88,2,1,56,-86.72778889,22
469,2,1760,0000000,0,36.14293056,1,8,50,0,88,1,1,13,47,0,I-40,,1,0,0,1,50,1,0,1,0,37,2016,11,470857,0,13,13,228.0,1,1,0,88,1,1,57,-86.70681111,21
470,4,1760,0000000,0,36.20308889,1,1,99,0,88,1,0,23,47,0,TULIP GROVE RD,,1,0,0,1,30,6,1,1,0,37,2016,11,470865,0,23,99,22.0,3,1,0,88,1,0,38,-86.59161111,16
471,6,1760,0000000,0,36.2065,1,8,0,0,88,1,1,0,47,0,US-431 SR-65 W TRINITY LN,,1,0,0,1,0,2,0,1,0,37,2016,11,470872,0,0,0,4.0,3,1,0,88,1,1,5,-86.77641944,18
472,1,1760,0000000,0,36.26736111,1,1,27,0,16,1,0,16,47,0,SR-45 ROBINSON RD,,1,0,0,1,28,3,1,4,0,37,2016,11,470891,0,16,16,99.0,5,1,0,49,1,1,33,-86.66661944,27
473,2,1760,0000000,0,36.20486944,1,30,20,0,11,1,0,11,47,0,YOUNGS LN,,1,0,0,1,20,6,1,4,0,37,2016,11,470915,0,11,11,4.0,1,1,0,55,1,0,27,-86.80365,21
474,1,1760,0000000,0,36.07071944,2,53,6,0,21,2,0,21,47,0,HOPEDALE DR,,2,0,0,1,6,6,0,4,0,37,2016,12,470923,0,21,21,7.0,3,1,0,38,1,0,13,-86.71635,4
475,1,1760,0000000,0,36.12546111,1,32,32,0,88,1,0,2,47,0,I-24 RAMP,,1,0,0,1,34,1,1,4,0,37,2016,12,470925,0,2,2,173.0,3,1,0,88,1,1,48,-86.7299,11
476,1,1760,0000000,0,36.08281944,3,8,0,0,3,3,1,3,47,0,US-31A/41A SR-11 NOLENSVILLE P,,1,0,0,1,6,2,0,1,0,37,2016,12,470948,0,3,3,73.0,3,1,0,32,1,1,10,-86.72731944,18
477,7,1760,0000000,0,36.16991944,2,8,0,0,19,2,1,19,47,0,I-40,,3,0,0,1,6,1,0,2,0,37,2016,12,470960,23,19,19,158.0,2,2,0,41,1,1,18,-86.59068056,24
